Date,EEM,Gold,FTSE100,S&P500,Nikkei225,UST10Y
2012-11-27,31.166004180908203,168.7100067138672,5799.7001953125,1398.93994140625,9423.2998046875,1.6449999809265137
2012-11-28,31.33963966369629,166.5500030517578,5803.2998046875,1409.9300537109375,9308.349609375,1.6169999837875366
2012-11-29,31.566158294677734,167.17999267578125,5870.2998046875,1415.949951171875,9400.8798828125,1.6200000047683716
2012-11-30,31.551054000854492,166.0500030517578,5866.7998046875,1416.1800537109375,9446.009765625,1.6059999465942383
2012-12-03,31.53595733642578,166.1300048828125,5871.2001953125,1409.4599609375,9458.1796875,1.628000020980835
2012-12-04,31.626548767089844,164.4199981689453,5869.0,1407.050048828125,9432.4599609375,1.6080000400543213
2012-12-05,31.966291427612305,164.1199951171875,5892.10009765625,1409.280029296875,9468.83984375,1.590999960899353
2012-12-06,32.207889556884766,164.5,5901.39990234375,1413.93994140625,9545.16015625,1.5809999704360962
2012-12-07,32.30604934692383,165.16000366210938,5914.39990234375,1418.0699462890625,9527.3896484375,1.6269999742507935
2012-12-10,32.487239837646484,165.8000030517578,5921.60009765625,1418.550048828125,9533.75,1.6160000562667847
2012-12-11,32.65333557128906,165.64999389648438,5925.0,1427.8399658203125,9525.3203125,1.6490000486373901
2012-12-12,32.751487731933594,165.77000427246094,5945.89990234375,1428.47998046875,9581.4599609375,1.6970000267028809
2012-12-13,32.60803985595703,164.3699951171875,5929.60009765625,1419.449951171875,9742.73046875,1.7280000448226929
2012-12-14,32.751487731933594,164.1300048828125,5921.7998046875,1413.5799560546875,9737.5595703125,1.7079999446868896
2012-12-17,32.83454132080078,164.44000244140625,5912.2001953125,1430.3599853515625,9828.8798828125,1.7630000114440918
2012-12-18,33.06392288208008,162.0800018310547,5935.89990234375,1446.7900390625,9923.009765625,1.8270000219345093
2012-12-19,33.04872131347656,161.69000244140625,5961.60009765625,1435.81005859375,10160.400390625,1.7999999523162842
2012-12-20,33.24622344970703,159.72999572753906,5958.2998046875,1443.68994140625,10039.330078125,1.7999999523162842
2012-12-21,32.86643600463867,160.3300018310547,5940.0,1430.1500244140625,9940.0595703125,1.753999948501587
2012-12-27,33.08220291137695,161.16000366210938,5954.2998046875,1418.0999755859375,10322.98046875,1.715000033378601
2012-12-28,33.20378494262695,160.5399932861328,5925.39990234375,1402.4300537109375,10395.1796875,1.7109999656677246
2013-01-04,34.183937072753906,160.44000244140625,6089.7998046875,1466.469970703125,10688.1103515625,1.9149999618530273
2013-01-07,33.92560577392578,159.42999267578125,6064.60009765625,1461.8900146484375,10599.009765625,1.902999997138977
2013-01-08,33.62168884277344,160.55999755859375,6053.60009765625,1457.1500244140625,10508.0595703125,1.871000051498413
2013-01-09,33.76604461669922,160.49000549316406,6098.7001953125,1461.02001953125,10578.5703125,1.8519999980926514
2013-01-10,34.06237030029297,161.97999572753906,6101.5,1472.1199951171875,10652.6396484375,1.8940000534057617
2013-01-11,33.78883743286133,161.05999755859375,6121.60009765625,1472.050048828125,10801.5703125,1.875
2013-01-15,33.78883743286133,162.55999755859375,6117.2998046875,1472.3399658203125,10879.080078125,1.8309999704360962
2013-01-16,33.758453369140625,162.64999389648438,6104.0,1472.6300048828125,10600.4404296875,1.8240000009536743
2013-01-17,33.94840621948242,163.35000610351562,6132.39990234375,1480.93994140625,10609.6396484375,1.875
2013-01-18,34.02438735961914,163.08999633789062,6154.39990234375,1485.97998046875,10913.2998046875,1.843000054359436
2013-01-22,33.97119140625,163.6699981689453,6179.2001953125,1492.56005859375,10709.9296875,1.8350000381469727
2013-01-23,33.78883743286133,163.2100067138672,6197.60009765625,1494.81005859375,10486.990234375,1.8329999446868896
2013-01-24,33.667274475097656,161.4199981689453,6264.89990234375,1494.8199462890625,10620.8701171875,1.843999981880188
2013-01-25,33.55329895019531,160.64999389648438,6284.5,1502.9599609375,10926.650390625,1.9470000267028809
2013-01-28,33.317745208740234,160.2899932861328,6294.39990234375,1500.1800537109375,10824.3095703125,1.9739999771118164
2013-01-29,33.690067291259766,160.99000549316406,6339.2001953125,1507.8399658203125,10866.7197265625,1.9880000352859497
2013-01-30,33.53049850463867,162.19000244140625,6323.10009765625,1501.9599609375,11113.9501953125,2.00600004196167
2013-01-31,33.59888458251953,161.1999969482422,6276.89990234375,1498.1099853515625,11138.66015625,1.9850000143051147
2013-02-01,33.819236755371094,161.4499969482422,6347.2001953125,1513.1700439453125,11191.33984375,2.009999990463257
2013-02-04,33.370941162109375,162.0,6246.7998046875,1495.7099609375,11260.349609375,1.9730000495910645
2013-02-05,33.408935546875,161.9600067138672,6282.7998046875,1511.2900390625,11046.919921875,2.0160000324249268
2013-02-06,33.370941162109375,162.38999938964844,6295.2998046875,1512.1199951171875,11463.75,1.968000054359436
2013-02-07,33.07461166381836,161.83999633789062,6228.39990234375,1509.3900146484375,11357.0703125,1.9509999752044678
2013-02-08,33.317745208740234,161.57000732421875,6263.89990234375,1517.9300537109375,11153.16015625,1.9539999961853027
2013-02-12,33.393733978271484,159.88999938964844,6338.39990234375,1519.4300537109375,11369.1201171875,1.9819999933242798
2013-02-13,33.56089401245117,159.0500030517578,6359.10009765625,1520.3299560546875,11251.41015625,2.0190000534057617
2013-02-14,33.54570007324219,158.35000610351562,6327.39990234375,1521.3800048828125,11307.2802734375,2.0
2013-02-15,33.42411804199219,155.75999450683594,6328.2998046875,1519.7900390625,11173.830078125,2.006999969482422
2013-02-19,33.49250793457031,155.3300018310547,6379.10009765625,1530.93994140625,11372.33984375,2.0260000228881836
2013-02-20,33.19618225097656,151.44000244140625,6395.39990234375,1511.949951171875,11468.2802734375,2.0209999084472656
2013-02-21,32.740291595458984,152.6199951171875,6291.5,1502.4200439453125,11309.1298828125,1.9759999513626099
2013-02-22,32.88466262817383,152.97000122070312,6335.7001953125,1515.5999755859375,11385.9404296875,1.9670000076293945
2013-02-25,32.443973541259766,154.33999633789062,6355.39990234375,1487.8499755859375,11662.51953125,1.8949999809265137
2013-02-26,32.626319885253906,156.22000122070312,6270.39990234375,1496.93994140625,11398.8095703125,1.878999948501587
2013-02-27,32.983436584472656,154.57000732421875,6325.89990234375,1515.989990234375,11253.9697265625,1.902999997138977
2013-02-28,32.83147430419922,153.0,6360.7998046875,1514.6800537109375,11559.3603515625,1.8880000114440918
2013-03-01,32.90745544433594,152.44000244140625,6378.60009765625,1518.199951171875,11606.3798828125,1.8530000448226929
2013-03-04,32.59593200683594,152.3000030517578,6345.60009765625,1525.199951171875,11652.2900390625,1.8769999742507935
2013-03-05,32.991031646728516,152.3800048828125,6432.0,1539.7900390625,11683.4501953125,1.8940000534057617
2013-03-06,33.150596618652344,153.22999572753906,6427.60009765625,1541.4599609375,11932.26953125,1.937999963760376
2013-03-07,33.24177169799805,152.69000244140625,6439.2001953125,1544.260009765625,11968.080078125,1.9910000562667847
2013-03-08,33.53049850463867,152.7100067138672,6483.60009765625,1551.1800537109375,12283.6201171875,2.055999994277954
2013-03-11,33.34814453125,152.99000549316406,6503.60009765625,1556.219970703125,12349.0498046875,2.055999994277954
2013-03-12,32.96824264526367,154.19000244140625,6510.60009765625,1552.47998046875,12314.8095703125,2.0230000019073486
2013-03-13,32.65671920776367,153.66000366210938,6481.5,1554.52001953125,12239.66015625,2.0209999084472656
2013-03-14,32.793487548828125,153.67999267578125,6529.39990234375,1563.22998046875,12381.1904296875,2.0329999923706055
2013-03-15,32.497154235839844,154.0,6489.7001953125,1560.699951171875,12560.9501953125,1.996000051498413
2013-03-18,32.1324462890625,155.3800048828125,6457.89990234375,1552.0999755859375,12220.6298828125,1.9559999704360962
2013-03-19,31.904497146606445,156.0800018310547,6441.2998046875,1548.3399658203125,12468.23046875,1.9079999923706055
2013-03-21,31.760143280029297,156.25,6388.60009765625,1545.800048828125,12635.6904296875,1.9320000410079956
2013-03-22,31.88170623779297,155.5500030517578,6392.7998046875,1556.8900146484375,12338.5302734375,1.9149999618530273
2013-03-25,31.851320266723633,155.24000549316406,6378.39990234375,1551.68994140625,12546.4599609375,1.9149999618530273
2013-03-26,32.307193756103516,154.72000122070312,6399.39990234375,1563.77001953125,12471.6201171875,1.906000018119812
2013-03-27,32.428775787353516,155.36000061035156,6387.60009765625,1562.8499755859375,12493.7900390625,1.8509999513626099
2013-03-28,32.497154235839844,154.4499969482422,6411.7001953125,1569.18994140625,12335.9599609375,1.8519999980926514
2013-04-02,32.162845611572266,152.42999267578125,6490.7001953125,1570.25,12003.4296875,1.8609999418258667
2013-04-03,31.782934188842773,150.72999572753906,6420.2998046875,1553.68994140625,12362.2001953125,1.812000036239624
2013-04-04,31.691755294799805,150.2899932861328,6344.10009765625,1559.97998046875,12634.5400390625,1.7589999437332153
2013-04-05,31.615785598754883,152.80999755859375,6249.7998046875,1553.280029296875,12833.6396484375,1.694000005722046
2013-04-08,31.66897201538086,152.16000366210938,6276.89990234375,1563.0699462890625,13192.58984375,1.7319999933242798
2013-04-09,31.980487823486328,153.33999633789062,6313.2001953125,1568.6099853515625,13192.349609375,1.746999979019165
2013-04-10,32.28440856933594,150.75,6387.39990234375,1587.72998046875,13288.1298828125,1.8049999475479126
2013-04-11,32.31480026245117,151.0500030517578,6416.10009765625,1593.3699951171875,13549.16015625,1.7910000085830688
2013-04-12,31.8209285736084,143.9499969482422,6384.39990234375,1588.8499755859375,13485.1396484375,1.7209999561309814
2013-04-15,31.045917510986328,131.30999755859375,6343.60009765625,1552.3599853515625,13275.66015625,1.7020000219345093
2013-04-16,31.684165954589844,132.8000030517578,6304.60009765625,1574.5699462890625,13221.4404296875,1.718999981880188
2013-04-17,31.182689666748047,132.8699951171875,6244.2001953125,1552.010009765625,13382.8896484375,1.7039999961853027
2013-04-18,31.182689666748047,134.3000030517578,6243.7001953125,1541.6099853515625,13220.0703125,1.684999942779541
2013-04-19,31.63857650756836,135.47000122070312,6286.60009765625,1555.25,13316.48046875,1.7029999494552612
2013-04-22,31.790525436401367,137.89999389648438,6280.60009765625,1562.5,13568.3701171875,1.6979999542236328
2013-04-23,31.942502975463867,136.8800048828125,6406.10009765625,1578.780029296875,13529.650390625,1.6979999542236328
2013-04-24,32.1324462890625,138.3699951171875,6431.7998046875,1578.7900390625,13843.4599609375,1.6979999542236328
2013-04-25,32.42118453979492,141.6300048828125,6442.60009765625,1585.1600341796875,13926.080078125,1.7109999656677246
2013-04-26,32.094459533691406,140.91000366210938,6426.39990234375,1582.239990234375,13884.1298828125,1.6629999876022339
2013-04-30,32.89225769042969,142.77000427246094,6430.10009765625,1597.5699462890625,13860.8603515625,1.6749999523162842
2013-05-01,32.5351448059082,141.11000061035156,6451.2998046875,1582.699951171875,13799.349609375,1.6390000581741333
2013-05-02,32.793487548828125,141.9199981689453,6460.7001953125,1597.5899658203125,13694.0400390625,1.63100004196167
2013-05-07,33.34814453125,140.3800048828125,6557.2998046875,1625.9599609375,14180.240234375,1.7829999923706055
2013-05-08,33.60647964477539,142.4600067138672,6583.5,1632.68994140625,14285.6904296875,1.7599999904632568
2013-05-09,33.36334991455078,140.80999755859375,6592.7001953125,1626.6700439453125,14191.48046875,1.812999963760376
2013-05-10,33.10499954223633,139.60000610351562,6625.0,1633.699951171875,14607.5400390625,1.899999976158142
2013-05-13,32.80108642578125,138.42999267578125,6631.7998046875,1633.77001953125,14782.2099609375,1.9229999780654907
2013-05-14,32.95304489135742,137.80999755859375,6686.10009765625,1650.3399658203125,14758.419921875,1.9520000219345093
2013-05-15,32.96065139770508,134.6300048828125,6693.60009765625,1658.780029296875,15096.0302734375,1.9429999589920044
2013-05-16,32.84666442871094,134.08999633789062,6687.7998046875,1650.469970703125,15037.240234375,1.8650000095367432
2013-05-17,32.991031646728516,131.07000732421875,6723.10009765625,1667.469970703125,15138.1201171875,1.9490000009536743
2013-05-20,33.07461166381836,135.1199951171875,6755.60009765625,1666.2900390625,15360.8095703125,1.965000033378601
2013-05-21,33.0062370300293,132.8800048828125,6803.89990234375,1669.1600341796875,15381.01953125,1.944000005722046
2013-05-22,32.64152526855469,131.94000244140625,6840.2998046875,1655.3499755859375,15627.259765625,2.0260000228881836
2013-05-23,32.39837646484375,134.61000061035156,6696.7998046875,1650.510009765625,14483.98046875,2.0230000019073486
2013-05-24,32.117252349853516,133.75999450683594,6654.2998046875,1649.5999755859375,14612.4501953125,2.010999917984009
2013-05-28,32.29199981689453,133.49000549316406,6762.0,1660.06005859375,14311.98046875,2.134999990463257
2013-05-29,31.88170623779297,134.8300018310547,6627.2001953125,1648.3599853515625,14326.4599609375,2.124000072479248
2013-05-30,31.88170623779297,136.6999969482422,6657.0,1654.4100341796875,13589.0302734375,2.124000072479248
2013-05-31,31.304262161254883,133.9199981689453,6583.10009765625,1630.739990234375,13774.5400390625,2.1640000343322754
2013-06-03,31.767738342285156,136.50999450683594,6525.10009765625,1640.4200439453125,13261.8203125,2.134000062942505
2013-06-04,31.380233764648438,135.22999572753906,6558.60009765625,1631.3800048828125,13533.759765625,2.13700008392334
2013-06-05,30.817970275878906,135.52000427246094,6419.2998046875,1608.9000244140625,13014.8701171875,2.0999999046325684
2013-06-06,31.076313018798828,136.52999877929688,6336.10009765625,1622.56005859375,12904.01953125,2.075000047683716
2013-06-07,30.916748046875,133.27999877929688,6412.0,1643.3800048828125,12877.5302734375,2.1610000133514404
2013-06-10,30.498851776123047,133.94000244140625,6400.5,1642.81005859375,13514.2001953125,2.2149999141693115
2013-06-11,29.9213924407959,133.25,6340.10009765625,1626.1300048828125,13317.6201171875,2.194999933242798
2013-06-12,29.716249465942383,134.25,6299.5,1612.52001953125,13289.3203125,2.2300000190734863
2013-06-13,30.34688949584961,133.74000549316406,6304.60009765625,1636.3599853515625,12445.3798828125,2.1740000247955322
2013-06-14,29.86820411682129,134.42999267578125,6308.2998046875,1626.72998046875,12686.51953125,2.125999927520752
2013-06-17,30.14173698425293,133.77000427246094,6330.5,1639.0400390625,13033.1201171875,2.1710000038146973
2013-06-18,30.270898818969727,132.1300048828125,6374.2001953125,1651.81005859375,13007.2802734375,2.181999921798706
2013-06-19,29.336347579956055,130.58999633789062,6348.7998046875,1628.9300537109375,13245.2197265625,2.311000108718872
2013-06-20,28.02186393737793,123.5999984741211,6159.5,1588.18994140625,13014.580078125,2.4189999103546143
2013-06-21,28.424558639526367,125.05000305175781,6116.2001953125,1592.4300537109375,13230.1298828125,2.5139999389648438
2013-06-24,27.84710693359375,123.93000030517578,6029.10009765625,1573.0899658203125,13062.7802734375,2.5480000972747803
2013-06-25,28.439760208129883,123.47000122070312,6101.89990234375,1588.030029296875,12969.33984375,2.5889999866485596
2013-06-26,28.88804817199707,118.27999877929688,6165.5,1603.260009765625,12834.009765625,2.5390000343322754
2013-06-27,29.46769905090332,115.94000244140625,6243.39990234375,1613.199951171875,13213.5498046875,2.4830000400543213
2013-06-28,29.637067794799805,119.11000061035156,6215.5,1606.280029296875,13677.3203125,2.4779999256134033
2013-07-01,29.72943115234375,121.12999725341797,6307.7998046875,1614.9599609375,13852.5,2.490000009536743
2013-07-02,29.198274612426758,120.05000305175781,6303.89990234375,1614.0799560546875,14098.740234375,2.4690001010894775
2013-07-03,28.928852081298828,120.73999786376953,6229.89990234375,1615.4100341796875,14055.5595703125,2.500999927520752
2013-07-05,28.744102478027344,118.08999633789062,6375.5,1631.8900146484375,14309.9697265625,2.7149999141693115
2013-07-08,28.782594680786133,119.51000213623047,6450.10009765625,1640.4599609375,14109.33984375,2.6449999809265137
2013-07-09,29.159788131713867,120.62000274658203,6513.10009765625,1652.3199462890625,14472.900390625,2.630000114440918
2013-07-10,28.882665634155273,120.94999694824219,6505.0,1652.6199951171875,14416.599609375,2.680000066757202
2013-07-11,30.299087524414062,124.23999786376953,6543.39990234375,1675.02001953125,14472.580078125,2.5739998817443848
2013-07-12,29.975770950317383,124.12999725341797,6544.89990234375,1680.18994140625,14506.25,2.6010000705718994
2013-07-16,30.406858444213867,124.88999938964844,6556.39990234375,1676.260009765625,14599.1201171875,2.5320000648498535
2013-07-17,30.683984756469727,123.31999969482422,6571.89990234375,1680.9100341796875,14615.0400390625,2.490999937057495
2013-07-18,30.32217025756836,124.01000213623047,6634.39990234375,1689.3699951171875,14808.5,2.5339999198913574
2013-07-19,30.237497329711914,125.11000061035156,6630.7001953125,1692.0899658203125,14589.91015625,2.490999937057495
2013-07-22,30.537721633911133,128.83999633789062,6623.2001953125,1695.530029296875,14658.0400390625,2.48799991607666
2013-07-23,30.868732452392578,129.7100067138672,6597.39990234375,1692.3900146484375,14778.509765625,2.5160000324249268
2013-07-24,30.553117752075195,127.4800033569336,6620.39990234375,1685.93994140625,14731.2802734375,2.5880000591278076
2013-07-25,30.730175018310547,128.6699981689453,6588.0,1690.25,14562.9296875,2.6070001125335693
2013-07-26,30.660884857177734,128.77999877929688,6554.7998046875,1691.6500244140625,14129.98046875,2.561000108718872
2013-07-29,30.275991439819336,128.47000122070312,6560.2998046875,1685.3299560546875,13661.1298828125,2.5850000381469727
2013-07-30,30.206707000732422,128.1199951171875,6571.0,1685.9599609375,13869.8203125,2.6029999256134033
2013-07-31,30.029651641845703,127.95999908447266,6621.10009765625,1685.72998046875,13668.3203125,2.5929999351501465
2013-08-01,30.576215744018555,126.61000061035156,6682.0,1706.8699951171875,14005.76953125,2.7230000495910645
2013-08-02,30.568506240844727,126.36000061035156,6647.89990234375,1709.6700439453125,14466.16015625,2.6019999980926514
2013-08-05,30.376066207885742,125.69999694824219,6619.60009765625,1707.1400146484375,14258.0400390625,2.640000104904175
2013-08-06,29.99116325378418,123.97000122070312,6604.2001953125,1697.3699951171875,14401.0595703125,2.6419999599456787
2013-08-07,29.667856216430664,124.1500015258789,6511.2001953125,1690.9100341796875,13824.9404296875,2.5999999046325684
2013-08-08,30.237497329711914,126.86000061035156,6529.7001953125,1697.47998046875,13605.5595703125,2.5869998931884766
2013-08-09,30.299087524414062,126.86000061035156,6583.39990234375,1691.4200439453125,13615.1904296875,2.5799999237060547
2013-08-12,30.583906173706055,129.1300048828125,6574.2998046875,1689.469970703125,13519.4296875,2.6050000190734863
2013-08-13,30.768651962280273,127.73999786376953,6611.89990234375,1694.1600341796875,13867.0,2.7149999141693115
2013-08-14,30.868732452392578,129.0,6587.39990234375,1685.3900146484375,14050.16015625,2.7119998931884766
2013-08-15,30.51462745666504,131.69000244140625,6483.2998046875,1661.3199462890625,13752.9404296875,2.755000114440918
2013-08-16,30.252893447875977,132.5800018310547,6500.0,1655.8299560546875,13650.1103515625,2.8289999961853027
2013-08-19,29.68324851989746,132.00999450683594,6465.7001953125,1646.06005859375,13758.1298828125,2.884000062942505
2013-08-20,29.629358291625977,132.4499969482422,6453.5,1652.3499755859375,13396.3798828125,2.813999891281128
2013-08-21,28.936546325683594,132.07000732421875,6390.7998046875,1642.800048828125,13424.330078125,2.8550000190734863
2013-08-22,29.406118392944336,132.80999755859375,6446.89990234375,1656.9599609375,13365.169921875,2.9010000228881836
2013-08-23,29.752534866333008,134.89999389648438,6492.10009765625,1663.5,13660.5498046875,2.818000078201294
2013-08-27,28.751798629760742,136.75,6441.0,1630.47998046875,13542.3701171875,2.7209999561309814
2013-08-28,28.813383102416992,136.7100067138672,6430.10009765625,1634.9599609375,13338.4599609375,2.7820000648498535
2013-08-29,29.04431915283203,135.8699951171875,6483.10009765625,1638.1700439453125,13459.7099609375,2.750999927520752
2013-08-30,29.26755714416504,134.6199951171875,6412.89990234375,1632.969970703125,13388.8603515625,2.749000072479248
2013-09-03,29.45230484008789,136.4199981689453,6468.39990234375,1639.77001953125,13978.4404296875,2.8480000495910645
2013-09-04,29.975770950317383,134.66000366210938,6474.7001953125,1653.0799560546875,14053.8701171875,2.8970000743865967
2013-09-05,30.32987403869629,132.1999969482422,6532.39990234375,1655.0799560546875,14064.8203125,2.9790000915527344
2013-09-06,30.776355743408203,134.14999389648438,6547.2998046875,1655.1700439453125,13860.8095703125,2.937999963760376
2013-09-09,31.584638595581055,133.91000366210938,6530.7001953125,1671.7099609375,14205.23046875,2.8970000743865967
2013-09-10,31.823280334472656,131.74000549316406,6584.0,1683.989990234375,14423.3603515625,2.9590001106262207
2013-09-11,31.846370697021484,131.6999969482422,6588.39990234375,1689.1300048828125,14425.0703125,2.9200000762939453
2013-09-12,31.476871490478516,127.66999816894531,6589.0,1683.4200439453125,14387.26953125,2.9070000648498535
2013-09-13,31.684709548950195,127.81999969482422,6583.7998046875,1687.989990234375,14404.669921875,2.8980000019073486
2013-09-17,31.969526290893555,126.5,6570.2001953125,1704.760009765625,14311.669921875,2.8529999256134033
2013-09-18,33.30897521972656,132.00999450683594,6558.7998046875,1725.52001953125,14505.3603515625,2.7079999446868896
2013-09-19,33.13192367553711,131.75,6625.39990234375,1722.3399658203125,14766.1796875,2.747999906539917
2013-09-20,32.39292907714844,127.95999908447266,6596.39990234375,1709.9100341796875,14742.419921875,2.7320001125335693
2013-09-24,32.23125076293945,127.66000366210938,6571.5,1697.4200439453125,14732.6103515625,2.6530001163482666
2013-09-25,31.984935760498047,128.7899932861328,6551.5,1692.77001953125,14620.5302734375,2.614000082015991
2013-09-26,32.11579132080078,127.79000091552734,6565.60009765625,1698.6700439453125,14799.1201171875,2.6429998874664307
2013-09-27,31.738597869873047,128.97000122070312,6512.7001953125,1691.75,14760.0703125,2.61899995803833
2013-09-30,31.37679672241211,128.17999267578125,6462.2001953125,1681.550048828125,14455.7998046875,2.615000009536743
2013-10-01,32.00032424926758,124.58999633789062,6460.0,1695.0,14484.7197265625,2.6459999084472656
2013-10-02,32.12349319458008,127.05999755859375,6437.5,1693.8699951171875,14170.490234375,2.625999927520752
2013-10-03,32.00032424926758,127.18000030517578,6449.0,1678.6600341796875,14157.25,2.6059999465942383
2013-10-04,32.416019439697266,126.52999877929688,6453.89990234375,1690.5,14024.3095703125,2.6519999504089355
2013-10-07,32.13889694213867,127.63999938964844,6437.2998046875,1676.1199951171875,13853.3203125,2.634000062942505
2013-10-08,31.830984115600586,127.4000015258789,6365.7998046875,1655.449951171875,13894.6103515625,2.635999917984009
2013-10-09,32.069602966308594,126.11000061035156,6337.89990234375,1656.4000244140625,14037.83984375,2.6500000953674316
2013-10-10,32.823997497558594,124.2699966430664,6430.5,1692.56005859375,14194.7099609375,2.684999942779541
2013-10-11,32.97026443481445,122.5999984741211,6487.2001953125,1703.199951171875,14404.740234375,2.681999921798706
2013-10-15,32.83940124511719,123.7300033569336,6549.10009765625,1698.06005859375,14441.5400390625,2.7200000286102295
2013-10-16,33.101131439208984,123.54000091552734,6571.60009765625,1721.5400390625,14467.1396484375,2.6710000038146973
2013-10-17,33.30897521972656,127.41999816894531,6576.2001953125,1733.1500244140625,14586.509765625,2.5869998931884766
2013-10-18,33.33975601196289,126.8499984741211,6622.60009765625,1744.5,14561.5400390625,2.5889999866485596
2013-10-21,33.285884857177734,126.9800033569336,6654.2001953125,1744.6600341796875,14693.5703125,2.6089999675750732
2013-10-22,33.60919952392578,129.33999633789062,6695.7001953125,1754.6700439453125,14713.25,2.51200008392334
2013-10-23,32.823997497558594,128.69000244140625,6674.5,1746.3800048828125,14426.0498046875,2.484999895095825
2013-10-24,32.754722595214844,129.89999389648438,6713.2001953125,1752.0699462890625,14486.41015625,2.5220000743865967
2013-10-25,32.90868377685547,130.4600067138672,6721.2998046875,1759.77001953125,14088.1904296875,2.503000020980835
2013-10-28,33.101131439208984,130.55999755859375,6725.7998046875,1762.1099853515625,14396.0400390625,2.51200008392334
2013-10-29,33.208900451660156,129.77000427246094,6774.7001953125,1771.949951171875,14325.98046875,2.506999969482422
2013-10-30,33.02416229248047,129.60000610351562,6777.7001953125,1763.31005859375,14502.349609375,2.5269999504089355
2013-10-31,32.68544387817383,127.73999786376953,6731.39990234375,1756.5400390625,14327.9404296875,2.5420000553131104
2013-11-01,32.700843811035156,126.94999694824219,6734.7001953125,1761.6400146484375,14201.5703125,2.619999885559082
2013-11-05,32.23896408081055,126.55999755859375,6746.7998046875,1762.969970703125,14225.3701171875,2.6619999408721924
2013-11-06,32.339046478271484,127.19999694824219,6741.7001953125,1770.489990234375,14337.3095703125,2.640000104904175
2013-11-07,31.75399398803711,126.16000366210938,6697.2001953125,1747.1500244140625,14228.4404296875,2.61299991607666
2013-11-08,31.684709548950195,124.27999877929688,6708.39990234375,1770.6099853515625,14086.7998046875,2.746000051498413
2013-11-11,31.523052215576172,123.87000274658203,6728.39990234375,1771.8900146484375,14269.83984375,2.750999927520752
2013-11-12,31.353700637817383,122.44999694824219,6726.7998046875,1767.68994140625,14588.6796875,2.7679998874664307
2013-11-13,31.407588958740234,122.8499984741211,6630.0,1782.0,14567.16015625,2.7249999046325684
2013-11-14,31.915647506713867,124.2699966430664,6666.10009765625,1790.6199951171875,14876.41015625,2.7019999027252197
2013-11-15,32.52378845214844,124.31999969482422,6693.39990234375,1798.1800537109375,15165.919921875,2.7090001106262207
2013-11-18,32.816307067871094,122.9000015258789,6723.5,1791.530029296875,15164.2998046875,2.677999973297119
2013-11-19,32.61615753173828,122.94999694824219,6698.0,1787.8699951171875,15126.5595703125,2.7119998931884766
2013-11-20,32.169677734375,120.12000274658203,6681.10009765625,1781.3699951171875,15076.080078125,2.7920000553131104
2013-11-21,32.13889694213867,119.94000244140625,6681.2998046875,1795.8499755859375,15365.599609375,2.7839999198913574
2013-11-22,32.36982727050781,119.91999816894531,6674.2998046875,1804.760009765625,15381.7197265625,2.752000093460083
2013-11-25,31.95413589477539,120.45999908447266,6694.60009765625,1802.47998046875,15619.1298828125,2.740999937057495
2013-11-26,32.06191635131836,119.81999969482422,6636.2001953125,1802.75,15515.240234375,2.696000099182129
2013-11-27,32.26975631713867,119.45999908447266,6649.5,1807.22998046875,15449.6298828125,2.7360000610351562
2013-11-29,32.600765228271484,120.69999694824219,6650.60009765625,1805.81005859375,15661.8701171875,2.740999937057495
2013-12-02,31.915647506713867,117.58000183105469,6595.2998046875,1800.9000244140625,15655.0703125,2.8010001182556152
2013-12-03,31.807872772216797,117.95999908447266,6532.39990234375,1795.1500244140625,15749.66015625,2.7750000953674316
2013-12-04,31.769393920898438,119.95999908447266,6510.0,1792.81005859375,15407.9404296875,2.8410000801086426
2013-12-05,31.584638595581055,118.30000305175781,6498.2998046875,1785.030029296875,15177.490234375,2.861999988555908
2013-12-06,32.28515625,118.55000305175781,6552.0,1805.0899658203125,15299.8603515625,2.882999897003174
2013-12-09,32.331336975097656,119.72000122070312,6559.5,1808.3699951171875,15650.2099609375,2.8570001125335693
2013-12-10,32.34672927856445,121.81999969482422,6523.2998046875,1802.6199951171875,15611.3095703125,2.796999931335449
2013-12-11,31.630823135375977,120.86000061035156,6507.7001953125,1782.219970703125,15515.0595703125,2.8440001010894775
2013-12-12,31.44607162475586,118.29000091552734,6445.2998046875,1775.5,15341.8203125,2.877000093460083
2013-12-13,31.523052215576172,119.37999725341797,6440.0,1775.3199462890625,15403.1103515625,2.868000030517578
2013-12-16,31.730894088745117,119.69000244140625,6522.2001953125,1786.5400390625,15152.91015625,2.877000093460083
2013-12-17,31.453773498535156,118.6500015258789,6486.2001953125,1781.0,15278.6298828125,2.8429999351501465
2013-12-18,32.079837799072266,117.61000061035156,6492.10009765625,1810.6500244140625,15587.7998046875,2.884999990463257
2013-12-19,31.489505767822266,114.81999969482422,6584.7001953125,1809.5999755859375,15859.2197265625,2.924999952316284
2013-12-20,31.442893981933594,115.94000244140625,6606.60009765625,1818.3199462890625,15870.419921875,2.88700008392334
2013-12-24,31.86234474182129,116.0999984741211,6694.2001953125,1833.3199462890625,15889.330078125,2.9830000400543213
2013-12-27,32.079837799072266,117.12000274658203,6750.89990234375,1841.4000244140625,16178.9404296875,3.00600004196167
2013-12-30,32.219642639160156,115.38999938964844,6731.2998046875,1841.0699462890625,16291.3095703125,2.9760000705718994
